"","Folder","Image Name","Origin","Accession #","Fossil/extant","Tooth Type","Side","Family","Tribe","Genus","Species","User ID","ML or BW"
"2074",NA,"DSCN7420","FMNH","128002","Extant","LM3","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2075",NA,"DSCN7424","FMNH","134333","Extant","LM3","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2076",NA,"DSCN3237","NMB","12194","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2077",NA,"DSCN3241","NMB","8756","Extant","UM1","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2078",NA,"DSCN3245","NMB","12068","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2079",NA,"DSCN3249","NMB","259","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2080",NA,"DSCN3253","NMB","12070","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2081",NA,"DSCN3257","NMB","12067","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2082",NA,"DSCN3261","NMB","8775","Extant","UM1","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2083",NA,"DSCN3265","NMB","260","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2084",NA,"DSCN3269","NMB","9316","Extant","UM1","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2085",NA,"DSCN3275","NMB","9422","Extant","UM1","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2086",NA,"DSCN3278","NMB","9442","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2087",NA,"DSCN3282","NMB","12147","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2088",NA,"DSCN3285","NMB","unnumbered","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2089",NA,"DSCN4855","TM","AZ 450","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2090",NA,"DSCN4859","TM","AZ 450","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2091",NA,"DSCN4863","TM","AZ 1022","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2092",NA,"DSCN4867","TM","unnumbered","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2093",NA,"DSCN4871","TM","11565","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2094",NA,"DSCN4874","TM","unnumbered","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2095",NA,"DSCN4878","TM","16993","Extant","UM1","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2096",NA,"DSCN4882","TM","AZ 3122","Extant","UM1","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2097",NA,"DSCN4886","TM","AZ 1510","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2098",NA,"DSCN4889","TM","AZ 1345","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2099",NA,"DSCN4893","TM","AZ 1586","Extant","UM1","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2100",NA,"DSCN4897","TM","AZ 2954","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2101",NA,"DSCN7361","FMNH","34535","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2102",NA,"DSCN7365","FMNH","34599","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2103",NA,"DSCN7369","FMNH","10889","Extant","UM1","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2104",NA,"DSCN7373","FMNH","34532","Extant","UM1","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2105",NA,"DSCN7377","FMNH","20664","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2106",NA,"DSCN7381","FMNH","20754","Extant","UM1","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2107",NA,"DSCN3236","NMB","12194","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2108",NA,"DSCN3240","NMB","8756","Extant","UM2","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2109",NA,"DSCN3244","NMB","12068","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2110",NA,"DSCN3248","NMB","259","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2111",NA,"DSCN3252","NMB","12070","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2112",NA,"DSCN3256","NMB","12067","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2113",NA,"DSCN3260","NMB","8775","Extant","UM2","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2114",NA,"DSCN3264","NMB","260","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2115",NA,"DSCN3268","NMB","9316","Extant","UM2","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2116",NA,"DSCN3273","NMB","9422","Extant","UM2","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2117",NA,"DSCN3277","NMB","9442","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2118",NA,"DSCN3281","NMB","12147","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2119",NA,"DSCN3284","NMB","unnumbered","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2120",NA,"DSCN4854","TM","AZ 450","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2121",NA,"DSCN4858","TM","AZ 450","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2122",NA,"DSCN4862","TM","AZ 1022","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2123",NA,"DSCN4866","TM","unnumbered","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2124",NA,"DSCN4870","TM","11565","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2125",NA,"DSCN4873","TM","unnumbered","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2126",NA,"DSCN4877","TM","16993","Extant","UM2","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2127",NA,"DSCN4881","TM","AZ 3122","Extant","UM2","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2128",NA,"DSCN4885","TM","AZ 1510","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2129",NA,"DSCN4888","TM","AZ 1345","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2130",NA,"DSCN4892","TM","AZ 1586","Extant","UM2","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2131",NA,"DSCN4896","TM","AZ 2954","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2132",NA,"DSCN7360","FMNH","34535","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2133",NA,"DSCN7364","FMNH","34599","Extant","UM2","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2134",NA,"DSCN7368","FMNH","10889","Extant","UM2","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2135",NA,"DSCN7372","FMNH","34532","Extant","UM2","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2136",NA,"DSCN7376","FMNH","20664","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2137",NA,"DSCN7380","FMNH","20754","Extant","UM2","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2138",NA,"DSCN3235","NMB","12194","Extant","UM3","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2139",NA,"DSCN3239","NMB","8756","Extant","UM3","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2140",NA,"DSCN3243","NMB","12068","Extant","UM3","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2141",NA,"DSCN3247","NMB","259","Extant","UM3","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2142",NA,"DSCN3251","NMB","12070","Extant","UM3","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2143",NA,"DSCN3255","NMB","12067","Extant","UM3","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2144",NA,"DSCN3259","NMB","8775","Extant","UM3","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2145",NA,"DSCN3263","NMB","260","Extant","UM3","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2146",NA,"DSCN3267","NMB","9316","Extant","UM3","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2147",NA,"DSCN3271","NMB","9422","Extant","UM3","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2148",NA,"DSCN3276","NMB","9442","Extant","UM3","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2149",NA,"DSCN3280","NMB","12147","Extant","UM3","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2150",NA,"DSCN4853","TM","AZ 450","Extant","UM3","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2151",NA,"DSCN4857","TM","AZ 450","Extant","UM3","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2152",NA,"DSCN4861","TM","AZ 1022","Extant","UM3","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2153",NA,"DSCN4865","TM","unnumbered","Extant","UM3","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2154",NA,"DSCN4869","TM","11565","Extant","UM3","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2155",NA,"DSCN4876","TM","16993","Extant","UM3","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2156",NA,"DSCN4880","TM","AZ 3122","Extant","UM3","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2157",NA,"DSCN4884","TM","AZ 1510","Extant","UM3","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2158",NA,"DSCN4887","TM","AZ 1345","Extant","UM3","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2159",NA,"DSCN4891","TM","AZ 1586","Extant","UM3","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2160",NA,"DSCN4895","TM","AZ 2954","Extant","UM3","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2161",NA,"DSCN7359","FMNH","34535","Extant","UM3","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2162",NA,"DSCN7363","FMNH","34599","Extant","UM3","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2163",NA,"DSCN7367","FMNH","10889","Extant","UM3","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2164",NA,"DSCN7371","FMNH","34532","Extant","UM3","R","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2165",NA,"DSCN7375","FMNH","20664","Extant","UM3","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2166",NA,"DSCN7379","FMNH","20754","Extant","UM3","L","Bovidae","Tragelaphini","Taurotragus","oryx","RSK","ML"
"2167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2168",NA,"DSCN3769","NMB","9446","Extant","LM1","R","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2169",NA,"DSCN3774","NMB","9855","Extant","LM1","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2170",NA,"DSCN3778","NMB","6878","Extant","LM1","R","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2171",NA,"DSCN5685","TM","16709","Extant","LM1","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2172",NA,"DSCN5689","TM","AZ 479","Extant","LM1","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2173",NA,"DSCN5693","TM","10007","Extant","LM1","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2174",NA,"DSCN5697","TM","10005","Extant","LM1","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2175",NA,"DSCN5701","TM","693","Extant","LM1","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2176",NA,"DSCN5705","TM","AZ 526","Extant","LM1","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2177",NA,"DSCN5709","TM","694","Extant","LM1","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2178",NA,"IMG_0727","Amathole","20684","Extant","LM1","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2179",NA,"IMG_0734","Amathole","15312","Extant","LM1","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2180",NA,"IMG_0742","Amathole","15307","Extant","LM1","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2181",NA,"IMG_0751","Amathole","15306","Extant","LM1","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2182",NA,"IMG_0761","Amathole","15313","Extant","LM1","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2183",NA,"IMG_0769","Amathole","15309","Extant","LM1","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2184",NA,"IMG_0778","Amathole","19139","Extant","LM1","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2185",NA,"IMG_0843","Amathole","15305","Extant","LM1","R","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2186",NA,"IMG_0874","Amathole","15310","Extant","LM1","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2187",NA,"IMG_0885","Amathole","15314","Extant","LM1","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2188",NA,"DSCN3768","NMB","9446","Extant","LM2","R","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2189",NA,"DSCN3773","NMB","9855","Extant","LM2","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2190",NA,"DSCN3777","NMB","6878","Extant","LM2","R","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2191",NA,"DSCN5684","TM","16709","Extant","LM2","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2192",NA,"DSCN5688","TM","AZ 479","Extant","LM2","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2193",NA,"DSCN5692","TM","10007","Extant","LM2","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2194",NA,"DSCN5696","TM","10005","Extant","LM2","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2195",NA,"DSCN5700","TM","693","Extant","LM2","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2196",NA,"DSCN5704","TM","AZ 526","Extant","LM2","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2197",NA,"DSCN5708","TM","694","Extant","LM2","R","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2198",NA,"IMG_0725","Amathole","20684","Extant","LM2","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2199",NA,"IMG_0726","Amathole","20684","Extant","LM2","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2200",NA,"IMG_0733","Amathole","15312","Extant","LM2","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2201",NA,"IMG_0749","Amathole","15306","Extant","LM2","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2202",NA,"IMG_0758","Amathole","15313","Extant","LM2","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2203",NA,"IMG_0768","Amathole","15309","Extant","LM2","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2204",NA,"IMG_0777","Amathole","19139","Extant","LM2","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2205",NA,"IMG_0841","Amathole","15305","Extant","LM2","R","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2206",NA,"IMG_0870","Amathole","15310","Extant","LM2","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2207",NA,"IMG_0883","Amathole","15314","Extant","LM2","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2208",NA,"DSCN3767","NMB","9446","Extant","LM3","R","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2209",NA,"DSCN3772","NMB","9855","Extant","LM3","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2210",NA,"DSCN3776","NMB","6878","Extant","LM3","R","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2211",NA,"DSCN5683","TM","16709","Extant","LM3","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2212",NA,"DSCN5687","TM","AZ 479","Extant","LM3","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2213",NA,"DSCN5691","TM","10007","Extant","LM3","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2214",NA,"DSCN5695","TM","10005","Extant","LM3","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2215",NA,"DSCN5699","TM","693","Extant","LM3","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2216",NA,"DSCN5703","TM","AZ 526","Extant","LM3","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2217",NA,"DSCN5707","TM","694","Extant","LM3","R","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2218",NA,"IMG_0723","Amathole","20684","Extant","LM3","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2219",NA,"IMG_0739","Amathole","15307","Extant","LM3","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2220",NA,"IMG_0745","Amathole","15306","Extant","LM3","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2221",NA,"IMG_0755","Amathole","15313","Extant","LM3","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2222",NA,"IMG_0756","Amathole","15313","Extant","LM3","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2223",NA,"IMG_0766","Amathole","15309","Extant","LM3","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2224",NA,"IMG_0775","Amathole","19139","Extant","LM3","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2225",NA,"IMG_0866","Amathole","15310","Extant","LM3","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2226",NA,"DSCN3757","NMB","6878","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2227",NA,"DSCN3761","NMB","9855","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2228",NA,"DSCN3765","NMB","9446","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2229",NA,"DSCN5658","TM","694","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2230",NA,"DSCN5662","TM","AZ 526","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2231",NA,"DSCN5666","TM","10005","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2232",NA,"DSCN5670","TM","10007","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2233",NA,"DSCN5676","TM","16709","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2234",NA,"DSCN5680","TM","AZ 479","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2235",NA,"IMG_0654","Amathole","15312","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2236",NA,"IMG_0672","Amathole","15307","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2237",NA,"IMG_0687","Amathole","15306","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2238",NA,"IMG_0697","Amathole","15313","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2239",NA,"IMG_0707","Amathole","15309","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2240",NA,"IMG_0719","Amathole","19139","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2241",NA,"IMG_0785","Amathole","15305","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2242",NA,"IMG_0796","Amathole","15308","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2243",NA,"IMG_0810","Amathole","15310","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2244",NA,"IMG_0821","Amathole","15314","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2245",NA,"IMG_0831","Amathole","15316","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2246",NA,"DSC_0926","FMNH","140878","Extant","UM1","L","Bovidae","Neotragini","Pelea","capreolus","RSK","BW"
"2247",NA,"DSCN3756","NMB","6878","Extant","UM2","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2248",NA,"DSCN3760","NMB","9855","Extant","UM2","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2249",NA,"DSCN3764","NMB","9446","Extant","UM2","R","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2250",NA,"DSCN5657","TM","694","Extant","UM2","R","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2251",NA,"DSCN5661","TM","AZ 526","Extant","UM2","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2252",NA,"DSCN5665","TM","10005","Extant","UM2","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2253",NA,"DSCN5669","TM","10007","Extant","UM2","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2254",NA,"DSCN5675","TM","16709","Extant","UM2","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2255",NA,"DSCN5679","TM","AZ 479","Extant","UM2","L","Bovidae","Neotragini","Pelea","capreolus","RSK","ML"
"2256",NA,"IMG_0651","Amathole","15312","Extant","UM2","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2257",NA,"IMG_0671","Amathole","15307","Extant","UM2","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2258",NA,"IMG_0685","Amathole","15306","Extant","UM2","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2259",NA,"IMG_0695","Amathole","15313","Extant","UM2","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2260",NA,"IMG_0706","Amathole","15309","Extant","UM2","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2261",NA,"IMG_0717","Amathole","19139","Extant","UM2","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2262",NA,"IMG_0784","Amathole","15305","Extant","UM2","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2263",NA,"IMG_0793","Amathole","15308","Extant","UM2","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2264",NA,"IMG_0807","Amathole","15310","Extant","UM2","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2265",NA,"IMG_0818","Amathole","15314","Extant","UM2","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
"2266",NA,"IMG_0829","Amathole","15316","Extant","UM2","L","Bovidae","Neotragini","Pelea","capreolus","JS","BW"
